"Series_Reference","Period","Data_Value","Status Code","Type","Group","Description"
"CPIQ.SE9S114",NA,NA,NA,"CPI seasonal adjusted","Subgroup","Insurance"
"CPIQ.SE9S11401",NA,NA,NA,"CPI seasonal adjusted","Class","Life insurance"
"CPIQ.SE9S11402",NA,NA,NA,"CPI seasonal adjusted","Class","Dwelling insurance"
"CPIQ.SE9S11403",NA,NA,NA,"CPI seasonal adjusted","Class","Contents insurance"
"CPIQ.SE9S11404",NA,NA,NA,"CPI seasonal adjusted","Class","Health insurance"
"CPIQ.SE9S11405",NA,NA,NA,"CPI seasonal adjusted","Class","Vehicle insurance"
"CPIQ.SE9S115",NA,NA,NA,"CPI seasonal adjusted","Subgroup","Credit services"
"CPIQ.SE9S11501",NA,NA,NA,"CPI seasonal adjusted","Class","Direct credit service charges"
"CPIQ.SE9S116",NA,NA,NA,"CPI seasonal adjusted","Subgroup","Other miscellaneous services"
"CPIQ.SE9S11601",NA,NA,NA,"CPI seasonal adjusted","Class","Vocational services"
"CPIQ.SE9S11602",NA,NA,NA,"CPI seasonal adjusted","Class","Professional services"
"CPIQ.SE9S11603",NA,NA,NA,"CPI seasonal adjusted","Class","Real estate services"
"CPIQ.SE9S11604",NA,NA,NA,"CPI seasonal adjusted","Class","Other miscellaneous services nec"
"CPIQ.SE9SA","2026.03",1338.4959633,"FINAL","CPI seasonal adjusted","All Groups","All Groups"
"CPIQ.SE9SNS6000","2026.03",1224.5369119,"FINAL","CPI seasonal adjusted","All Groups","Tradable All Groups"
"CPIQ.SE9SNS6500","2026.03",1428.7214243,"FINAL","CPI seasonal adjusted","All Groups","Non-Tradable All Groups"
"CPIQ.SE9TN01","2026.03",1440,"FINAL","Non-tradable","Group","Food"
"CPIQ.SE9TN012","2026.03",1192,"FINAL","Non-tradable","Subgroup","Meat, poultry and fish"
"CPIQ.SE9TN01201","2026.03",1192,"FINAL","Non-tradable","Class","Meat and poultry"
"CPIQ.SE9TN013","2026.03",1581,"FINAL","Non-tradable","Subgroup","Grocery food"
"CPIQ.SE9TN01301","2026.03",1486,"FINAL","Non-tradable","Class","Bread and cereals"
"CPIQ.SE9TN01302","2026.03",2009,"FINAL","Non-tradable","Class","Milk, cheese and eggs"
"CPIQ.SE9TN014","2026.03",1567,"FINAL","Non-tradable","Subgroup","Non-alcoholic beverages"
"CPIQ.SE9TN01402","2026.03",1567,"FINAL","Non-tradable","Class","Soft drinks, waters and juices"
"CPIQ.SE9TN015","2026.03",1443,"FINAL","Non-tradable","Subgroup","Restaurant meals and ready-to-eat food"
"CPIQ.SE9TN01501","2026.03",1391,"FINAL","Non-tradable","Class","Restaurant meals"
"CPIQ.SE9TN01502","2026.03",1470,"FINAL","Non-tradable","Class","Ready-to-eat food"
"CPIQ.SE9TN02","2026.03",1594,"FINAL","Non-tradable","Group","Alcoholic beverages and tobacco"
"CPIQ.SE9TN021","2026.03",1267,"FINAL","Non-tradable","Subgroup","Alcoholic beverages"
"CPIQ.SE9TN02101","2026.03",1261,"FINAL","Non-tradable","Class","Beer"
"CPIQ.SE9TN02102","2026.03",1271,"FINAL","Non-tradable","Class","Wine"
"CPIQ.SE9TN02103","2026.03",1307,"FINAL","Non-tradable","Class","Spirits and liqueurs"
"CPIQ.SE9TN022","2026.03",1905,"FINAL","Non-tradable","Subgroup","Cigarettes and tobacco"
"CPIQ.SE9TN02200","2026.03",1905,"FINAL","Non-tradable","Class","Cigarettes and tobacco"
"CPIQ.SE9TN03","2026.03",1400,"FINAL","Non-tradable","Group","Clothing and footwear"
"CPIQ.SE9TN031","2026.03",1400,"FINAL","Non-tradable","Subgroup","Clothing"
"CPIQ.SE9TN03107","2026.03",1400,"FINAL","Non-tradable","Class","Clothing services"
"CPIQ.SE9TN04","2026.03",1467,"FINAL","Non-tradable","Group","Housing and household utilities"
"CPIQ.SE9TN041","2026.03",1321,"FINAL","Non-tradable","Subgroup","Actual rentals for housing"
"CPIQ.SE9TN04101","2026.03",1321,"FINAL","Non-tradable","Class","Actual rentals for housing"
"CPIQ.SE9TN042","2026.03",1591,"FINAL","Non-tradable","Subgroup","Home ownership"
"CPIQ.SE9TN04201","2026.03",1591,"FINAL","Non-tradable","Class","Purchase of housing"
"CPIQ.SE9TN043","2026.03",1413,"FINAL","Non-tradable","Subgroup","Property maintenance"
"CPIQ.SE9TN04302","2026.03",1413,"FINAL","Non-tradable","Class","Property maintenance services"
"CPIQ.SE9TN044","2026.03",1778,"FINAL","Non-tradable","Subgroup","Property rates and related services"
"CPIQ.SE9TN04401","2026.03",1594,"FINAL","Non-tradable","Class","Water supply"
"CPIQ.SE9TN04402","2026.03",1580,"FINAL","Non-tradable","Class","Refuse disposal and recycling"
"CPIQ.SE9TN04403","2026.03",1811,"FINAL","Non-tradable","Class","Local authority rates and payments"
"CPIQ.SE9TN045","2026.03",1371,"FINAL","Non-tradable","Subgroup","Household energy"
"CPIQ.SE9TN04501","2026.03",1341,"FINAL","Non-tradable","Class","Electricity"
"CPIQ.SE9TN04502","2026.03",1655,"FINAL","Non-tradable","Class","Gas"
"CPIQ.SE9TN05","2026.03",1487,"FINAL","Non-tradable","Group","Household contents and services"
"CPIQ.SE9TN053","2026.03",1483,"FINAL","Non-tradable","Subgroup","Household appliances"
"CPIQ.SE9TN05303","2026.03",1483,"FINAL","Non-tradable","Class","Repair and hire of household appliances"
"CPIQ.SE9TN056","2026.03",1450,"FINAL","Non-tradable","Subgroup","Other household supplies and services"
"CPIQ.SE9TN05602","2026.03",1450,"FINAL","Non-tradable","Class","Other household services"
"CPIQ.SE9TN06","2026.03",1352,"FINAL","Non-tradable","Group","Health"
"CPIQ.SE9TN061","2026.03",834,"FINAL","Non-tradable","Subgroup","Medical products, appliances and equipment"
"CPIQ.SE9TN06101","2026.03",770,"FINAL","Non-tradable","Class","Pharmaceutical products"
"CPIQ.SE9TN06103","2026.03",1100,"FINAL","Non-tradable","Class","Therapeutic appliances and equipment"
"CPIQ.SE9TN062","2026.03",1332,"FINAL","Non-tradable","Subgroup","Out-patient services"
"CPIQ.SE9TN06201","2026.03",1287,"FINAL","Non-tradable","Class","Medical services"
"CPIQ.SE9TN06202","2026.03",1397,"FINAL","Non-tradable","Class","Dental services"
"CPIQ.SE9TN06203","2026.03",1372,"FINAL","Non-tradable","Class","Paramedical services"
"CPIQ.SE9TN063","2026.03",1640,"FINAL","Non-tradable","Subgroup","Hospital services"
"CPIQ.SE9TN06300","2026.03",1640,"FINAL","Non-tradable","Class","Hospital services"
"CPIQ.SE9TN07","2026.03",1469,"FINAL","Non-tradable","Group","Transport"
"CPIQ.SE9TN072","2026.03",1415,"FINAL","Non-tradable","Subgroup","Private transport supplies and services"
"CPIQ.SE9TN07204","2026.03",1413,"FINAL","Non-tradable","Class","Vehicle servicing and repairs"
"CPIQ.SE9TN07205","2026.03",1405,"FINAL","Non-tradable","Class","Other private transport services"
"CPIQ.SE9TN073","2026.03",1530,"FINAL","Non-tradable","Subgroup","Passenger transport services"
"CPIQ.SE9TN07301","2026.03",1156,"FINAL","Non-tradable","Class","Rail passenger transport"
"CPIQ.SE9TN07302","2026.03",1283,"FINAL","Non-tradable","Class","Road passenger transport"
"CPIQ.SE9TN07303","2026.03",1680,"FINAL","Non-tradable","Class","Domestic air transport"
"CPIQ.SE9TN07305","2026.03",1713,"FINAL","Non-tradable","Class","Sea passenger transport"
"CPIQ.SE9TN08","2026.03",1112,"FINAL","Non-tradable","Group","Communication"
"CPIQ.SE9TN081","2026.03",1461,"FINAL","Non-tradable","Subgroup","Postal services"
"CPIQ.SE9TN08100","2026.03",1461,"FINAL","Non-tradable","Class","Postal services"
"CPIQ.SE9TN083","2026.03",1096,"FINAL","Non-tradable","Subgroup","Telecommunication services"
"CPIQ.SE9TN08300","2026.03",1096,"FINAL","Non-tradable","Class","Telecommunication services"
"CPIQ.SE9TN09","2026.03",1362,"FINAL","Non-tradable","Group","Recreation and culture"
"CPIQ.SE9TN093","2026.03",959,"FINAL","Non-tradable","Subgroup","Other recreational equipment and supplies"
"CPIQ.SE9TN09304","2026.03",959,"FINAL","Non-tradable","Class","Pet-related products"
"CPIQ.SE9TN094","2026.03",1260,"FINAL","Non-tradable","Subgroup","Recreational and cultural services"
"CPIQ.SE9TN09401","2026.03",1275,"FINAL","Non-tradable","Class","Recreational and sporting services"
"CPIQ.SE9TN09402","2026.03",1168,"FINAL","Non-tradable","Class","Cultural services"
"CPIQ.SE9TN09403","2026.03",1553,"FINAL","Non-tradable","Class","Veterinary services"
"CPIQ.SE9TN095","2026.03",1515,"FINAL","Non-tradable","Subgroup","Newspapers, books and stationery"
"CPIQ.SE9TN09502","2026.03",1515,"FINAL","Non-tradable","Class","Newspapers and magazines"
"CPIQ.SE9TN096","2026.03",1749,"FINAL","Non-tradable","Subgroup","Accommodation services"
"CPIQ.SE9TN09601","2026.03",1749,"FINAL","Non-tradable","Class","Domestic accommodation services"
"CPIQ.SE9TN10","2026.03",1171,"FINAL","Non-tradable","Group","Education"
"CPIQ.SE9TN101","2026.03",943,"FINAL","Non-tradable","Subgroup","Early childhood education"
"CPIQ.SE9TN10100","2026.03",943,"FINAL","Non-tradable","Class","Early childhood education"
"CPIQ.SE9TN102","2026.03",1363,"FINAL","Non-tradable","Subgroup","Primary and secondary education"
"CPIQ.SE9TN10200","2026.03",1363,"FINAL","Non-tradable","Class","Primary and secondary education"
"CPIQ.SE9TN103","2026.03",1253,"FINAL","Non-tradable","Subgroup","Tertiary and other post school education"
"CPIQ.SE9TN10300","2026.03",1253,"FINAL","Non-tradable","Class","Tertiary and other post school education"
"CPIQ.SE9TN104","2026.03",1253,"FINAL","Non-tradable","Subgroup","Other educational fees"
"CPIQ.SE9TN10400","2026.03",1253,"FINAL","Non-tradable","Class","Other educational fees"
"CPIQ.SE9TN11","2026.03",1418,"FINAL","Non-tradable","Group","Miscellaneous goods and services"
"CPIQ.SE9TN111","2026.03",1357,"FINAL","Non-tradable","Subgroup","Personal care"
"CPIQ.SE9TN11101","2026.03",1357,"FINAL","Non-tradable","Class","Hairdressing and personal grooming services"
"CPIQ.SE9TN113","2026.03",1904,"FINAL","Non-tradable","Subgroup","Personal effects"
"CPIQ.SE9TN11301","2026.03",1904,"FINAL","Non-tradable","Class","Jewellery and watches"
"CPIQ.SE9TN114","2026.03",1557,"FINAL","Non-tradable","Subgroup","Insurance"
"CPIQ.SE9TN11401","2026.03",1068,"FINAL","Non-tradable","Class","Life insurance"
"CPIQ.SE9TN11402","2026.03",2090,"FINAL","Non-tradable","Class","Dwelling insurance"
"CPIQ.SE9TN11403","2026.03",1889,"FINAL","Non-tradable","Class","Contents insurance"
"CPIQ.SE9TN11404","2026.03",2120,"FINAL","Non-tradable","Class","Health insurance"
"CPIQ.SE9TN11405","2026.03",1700,"FINAL","Non-tradable","Class","Vehicle insurance"
"CPIQ.SE9TN115","2026.03",737,"FINAL","Non-tradable","Subgroup","Credit services"
"CPIQ.SE9TN11501","2026.03",737,"FINAL","Non-tradable","Class","Direct credit service charges"
"CPIQ.SE9TN116","2026.03",1291,"FINAL","Non-tradable","Subgroup","Other miscellaneous services"
"CPIQ.SE9TN11601","2026.03",1213,"FINAL","Non-tradable","Class","Vocational services"
"CPIQ.SE9TN11602","2026.03",1498,"FINAL","Non-tradable","Class","Professional services"
"CPIQ.SE9TN11603","2026.03",1283,"FINAL","Non-tradable","Class","Real estate services"
"CPIQ.SE9TN11604","2026.03",1216,"FINAL","Non-tradable","Class","Other miscellaneous services nec"
"CPIQ.SE9TT01","2026.03",1334,"FINAL","Tradeable","Group","Food"
"CPIQ.SE9TT011","2026.03",1233,"FINAL","Tradeable","Subgroup","Fruit and vegetables"
"CPIQ.SE9TT01101","2026.03",1544,"FINAL","Tradeable","Class","Fruit"
"CPIQ.SE9TT01102","2026.03",1043,"FINAL","Tradeable","Class","Vegetables"
"CPIQ.SE9TT012","2026.03",1487,"FINAL","Tradeable","Subgroup","Meat, poultry and fish"
"CPIQ.SE9TT01201","2026.03",1507,"FINAL","Tradeable","Class","Meat and poultry"
"CPIQ.SE9TT01202","2026.03",1421,"FINAL","Tradeable","Class","Fish and other seafood"
"CPIQ.SE9TT013","2026.03",1342,"FINAL","Tradeable","Subgroup","Grocery food"
"CPIQ.SE9TT01301","2026.03",1325,"FINAL","Tradeable","Class","Bread and cereals"
"CPIQ.SE9TT01302","2026.03",1349,"FINAL","Tradeable","Class","Milk, cheese and eggs"
"CPIQ.SE9TT01303","2026.03",1496,"FINAL","Tradeable","Class","Oils and fats"
"CPIQ.SE9TT01304","2026.03",1251,"FINAL","Tradeable","Class","Food additives and condiments"
"CPIQ.SE9TT01305","2026.03",1379,"FINAL","Tradeable","Class","Confectionery, nuts and snacks"
"CPIQ.SE9TT01306","2026.03",1269,"FINAL","Tradeable","Class","Other grocery food"
"CPIQ.SE9TT014","2026.03",1292,"FINAL","Tradeable","Subgroup","Non-alcoholic beverages"
"CPIQ.SE9TT01401","2026.03",1332,"FINAL","Tradeable","Class","Coffee, tea and other hot drinks"
"CPIQ.SE9TT01402","2026.03",1271,"FINAL","Tradeable","Class","Soft drinks, waters and juices"
"CPIQ.SE9TT02","2026.03",1229,"FINAL","Tradeable","Group","Alcoholic beverages and tobacco"
"CPIQ.SE9TT021","2026.03",1237,"FINAL","Tradeable","Subgroup","Alcoholic beverages"
"CPIQ.SE9TT02102","2026.03",1145,"FINAL","Tradeable","Class","Wine"
"CPIQ.SE9TT02103","2026.03",1359,"FINAL","Tradeable","Class","Spirits and liqueurs"
"CPIQ.SE9TT022","2026.03",895,"FINAL","Tradeable","Subgroup","Cigarettes and tobacco"
"CPIQ.SE9TT02200","2026.03",895,"FINAL","Tradeable","Class","Cigarettes and tobacco"
"CPIQ.SE9TT03","2026.03",1077,"FINAL","Tradeable","Group","Clothing and footwear"
"CPIQ.SE9TT031","2026.03",1072,"FINAL","Tradeable","Subgroup","Clothing"
"CPIQ.SE9TT03102","2026.03",1099,"FINAL","Tradeable","Class","Men's clothing"
"CPIQ.SE9TT03103","2026.03",1054,"FINAL","Tradeable","Class","Women's clothing"
"CPIQ.SE9TT03104","2026.03",1105,"FINAL","Tradeable","Class","Children's and infants' clothing"
"CPIQ.SE9TT03105","2026.03",961,"FINAL","Tradeable","Class","Clothing accessories"
"CPIQ.SE9TT03106","2026.03",1262,"FINAL","Tradeable","Class","Knitting and sewing supplies"
"CPIQ.SE9TT032","2026.03",1098,"FINAL","Tradeable","Subgroup","Footwear"
"CPIQ.SE9TT03202","2026.03",1115,"FINAL","Tradeable","Class","Men's footwear"
"CPIQ.SE9TT03203","2026.03",1057,"FINAL","Tradeable","Class","Women's footwear"
"CPIQ.SE9TT03204","2026.03",1135,"FINAL","Tradeable","Class","Children's and infants' footwear"
"CPIQ.SE9TT04","2026.03",1322,"FINAL","Tradeable","Group","Housing and household utilities"
"CPIQ.SE9TT043","2026.03",1294,"FINAL","Tradeable","Subgroup","Property maintenance"
"CPIQ.SE9TT04301","2026.03",1294,"FINAL","Tradeable","Class","Property maintenance materials"
"CPIQ.SE9TT045","2026.03",1451,"FINAL","Tradeable","Subgroup","Household energy"
"CPIQ.SE9TT04503","2026.03",1451,"FINAL","Tradeable","Class","Solid fuels"
"CPIQ.SE9TT05","2026.03",1129,"FINAL","Tradeable","Group","Household contents and services"
"CPIQ.SE9TT051","2026.03",1164,"FINAL","Tradeable","Subgroup","Furniture, furnishings and floor coverings"
"CPIQ.SE9TT05101","2026.03",1156,"FINAL","Tradeable","Class","Furniture and furnishings"
"CPIQ.SE9TT05102","2026.03",1185,"FINAL","Tradeable","Class","Carpets and other floor coverings"
"CPIQ.SE9TT052","2026.03",1171,"FINAL","Tradeable","Subgroup","Household textiles"
"CPIQ.SE9TT05200","2026.03",1171,"FINAL","Tradeable","Class","Household textiles"
"CPIQ.SE9TT053","2026.03",995,"FINAL","Tradeable","Subgroup","Household appliances"
"CPIQ.SE9TT05301","2026.03",988,"FINAL","Tradeable","Class","Major household appliances"
"CPIQ.SE9TT05302","2026.03",1029,"FINAL","Tradeable","Class","Small electrical household appliances"
"CPIQ.SE9TT054","2026.03",1207,"FINAL","Tradeable","Subgroup","Glassware, tableware and household utensils"
"CPIQ.SE9TT05400","2026.03",1207,"FINAL","Tradeable","Class","Glassware, tableware and household utensils"
"CPIQ.SE9TT055","2026.03",1089,"FINAL","Tradeable","Subgroup","Tools and equipment for house and garden"
"CPIQ.SE9TT05501","2026.03",1024,"FINAL","Tradeable","Class","Major tools and equipment for the house and garden"
"CPIQ.SE9TT05502","2026.03",1128,"FINAL","Tradeable","Class","Small tools and accessories for the house and gard"
"CPIQ.SE9TT056","2026.03",1215,"FINAL","Tradeable","Subgroup","Other household supplies and services"
"CPIQ.SE9TT05601","2026.03",1215,"FINAL","Tradeable","Class","Cleaning products and other household supplies"
"CPIQ.SE9TT06","2026.03",1144,"FINAL","Tradeable","Group","Health"
"CPIQ.SE9TT061","2026.03",1144,"FINAL","Tradeable","Subgroup","Medical products, appliances and equipment"
"CPIQ.SE9TT06101","2026.03",1143,"FINAL","Tradeable","Class","Pharmaceutical products"
"CPIQ.SE9TT06102","2026.03",1172,"FINAL","Tradeable","Class","Other medical products"
"CPIQ.SE9TT06103","2026.03",1147,"FINAL","Tradeable","Class","Therapeutic appliances and equipment"
"CPIQ.SE9TT07","2026.03",1267,"FINAL","Tradeable","Group","Transport"
"CPIQ.SE9TT071","2026.03",1081,"FINAL","Tradeable","Subgroup","Purchase of vehicles"
"CPIQ.SE9TT07101","2026.03",1004,"FINAL","Tradeable","Class","Purchase of new motor cars"
"CPIQ.SE9TT07102","2026.03",1141,"FINAL","Tradeable","Class","Purchase of second-hand motor cars"
"CPIQ.SE9TT07103","2026.03",1114,"FINAL","Tradeable","Class","Purchase of motorcycles"
"CPIQ.SE9TT07104","2026.03",1314,"FINAL","Tradeable","Class","Purchase of bicycles"
"CPIQ.SE9TT072","2026.03",1461,"FINAL","Tradeable","Subgroup","Private transport supplies and services"
"CPIQ.SE9TT07201","2026.03",1392,"FINAL","Tradeable","Class","Vehicle parts and accessories"
"CPIQ.SE9TT07202","2026.03",1444,"FINAL","Tradeable","Class","Petrol"
"CPIQ.SE9TT07203","2026.03",1796,"FINAL","Tradeable","Class","Other vehicle fuels and lubricants"
"CPIQ.SE9TT073","2026.03",1429,"FINAL","Tradeable","Subgroup","Passenger transport services"
"CPIQ.SE9TT07304","2026.03",1417,"FINAL","Tradeable","Class","International air transport"
"CPIQ.SE9TT08","2026.03",455,"FINAL","Tradeable","Group","Communication"
"CPIQ.SE9TT082","2026.03",455,"FINAL","Tradeable","Subgroup","Telecommunication equipment"
"CPIQ.SE9TT08200","2026.03",455,"FINAL","Tradeable","Class","Telecommunication equipment"
"CPIQ.SE9TT09","2026.03",1221,"FINAL","Tradeable","Group","Recreation and culture"
"CPIQ.SE9TT091","2026.03",448,"FINAL","Tradeable","Subgroup","Audio-visual and computing equipment"
"CPIQ.SE9TT09101","2026.03",246,"FINAL","Tradeable","Class","Audio-visual equipment"
"CPIQ.SE9TT09102","2026.03",530,"FINAL","Tradeable","Class","Computing equipment"
"CPIQ.SE9TT09103","2026.03",1223,"FINAL","Tradeable","Class","Recording media"
"CPIQ.SE9TT092","2026.03",1391,"FINAL","Tradeable","Subgroup","Major recreational and cultural equipment"
"CPIQ.SE9TT09200","2026.03",1391,"FINAL","Tradeable","Class","Major recreational and cultural equipment"
"CPIQ.SE9TT093","2026.03",1292,"FINAL","Tradeable","Subgroup","Other recreational equipment and supplies"
"CPIQ.SE9TT09301","2026.03",1292,"FINAL","Tradeable","Class","Games, toys and hobbies"
"CPIQ.SE9TT09302","2026.03",1078,"FINAL","Tradeable","Class","Equipment for sport, camping and outdoor recreatio"
"CPIQ.SE9TT09303","2026.03",1276,"FINAL","Tradeable","Class","Plants, flowers and gardening supplies"
"CPIQ.SE9TT09304","2026.03",1455,"FINAL","Tradeable","Class","Pet-related products"
"CPIQ.SE9TT095","2026.03",1187,"FINAL","Tradeable","Subgroup","Newspapers, books and stationery"
"CPIQ.SE9TT09501","2026.03",1027,"FINAL","Tradeable","Class","Books"
"CPIQ.SE9TT09502","2026.03",1429,"FINAL","Tradeable","Class","Newspapers and magazines"
"CPIQ.SE9TT09504","2026.03",1270,"FINAL","Tradeable","Class","Stationery and drawing materials"
"CPIQ.SE9TT096","2026.03",1671,"FINAL","Tradeable","Subgroup","Accommodation services"
